Month,Division,Line,Day Type,Reporting Category,Subcategory,Incidents
2025-03-01,A DIVISION,2,1,Infrastructure & Equipment,Propulsion,4
2025-03-01,A DIVISION,2,1,Infrastructure & Equipment,Rail and Roadbed,13
2025-03-01,A DIVISION,2,1,Infrastructure & Equipment,Service Delivery,17
2025-03-01,A DIVISION,2,1,Infrastructure & Equipment,Signal Modernization Capital Project,0
2025-03-01,A DIVISION,2,1,Infrastructure & Equipment,Train Brake Activation - Cause Unknown,0
2025-03-01,A DIVISION,2,1,Operating Conditions,Other Operating Environment,45
2025-03-01,A DIVISION,2,1,Operating Conditions,Service Management,0
2025-03-01,A DIVISION,2,1,Planned ROW Work,Capital Work - Other Planned ROW,1
2025-03-01,A DIVISION,2,1,Planned ROW Work,Insufficient Supplement Schedule,0
2025-03-01,A DIVISION,2,1,Planned ROW Work,Other Planned ROW Work,0
2025-03-01,A DIVISION,2,1,Planned ROW Work,Subways Maintenance,63
2025-03-01,A DIVISION,2,1,Planned ROW Work,Work Equipment,8
2025-03-01,A DIVISION,2,1,Police & Medical,Persons on Roadbed,5
2025-03-01,A DIVISION,2,1,Police & Medical,"Public Conduct, Crime, Police Response",77
2025-03-01,A DIVISION,2,1,Police & Medical,Sick/Injured Customer,19
2025-03-01,A DIVISION,2,2,,,0
2025-03-01,A DIVISION,2,2,Crew Availability,Crew Availability,10
2025-03-01,A DIVISION,2,2,External Factors,External Agency or Utility,0
2025-03-01,A DIVISION,2,2,External Factors,External Debris on Roadbed,1
2025-03-01,A DIVISION,2,2,External Factors,Inclement Weather,0
2025-03-01,A DIVISION,2,2,Infrastructure & Equipment,Braking,1
2025-03-01,A DIVISION,2,2,Infrastructure & Equipment,Door-Related,1
2025-03-01,A DIVISION,2,2,Infrastructure & Equipment,"Fire, Smoke, Debris",1
2025-03-01,A DIVISION,2,2,Infrastructure & Equipment,Other - CE,1
2025-03-01,A DIVISION,2,2,Infrastructure & Equipment,Other - Sig,3
2025-03-01,A DIVISION,2,2,Infrastructure & Equipment,Other Infrastructure,0
2025-03-01,A DIVISION,2,2,Infrastructure & Equipment,Other Internal Disruptions,1
2025-03-01,A DIVISION,2,2,Infrastructure & Equipment,Propulsion,0
2025-03-01,A DIVISION,2,2,Infrastructure & Equipment,Rail and Roadbed,1
2025-03-01,A DIVISION,2,2,Infrastructure & Equipment,Service Delivery,8
2025-03-01,A DIVISION,2,2,Infrastructure & Equipment,Signal Modernization Capital Project,0
2025-03-01,A DIVISION,2,2,Infrastructure & Equipment,Train Brake Activation - Cause Unknown,2
2025-03-01,A DIVISION,2,2,Operating Conditions,Other Operating Environment,38
2025-03-01,A DIVISION,2,2,Operating Conditions,Service Management,0
2025-03-01,A DIVISION,2,2,Planned ROW Work,Capital Work - Other Planned ROW,0
2025-03-01,A DIVISION,2,2,Planned ROW Work,Insufficient Supplement Schedule,0
2025-03-01,A DIVISION,2,2,Planned ROW Work,Other Planned ROW Work,0
2025-03-01,A DIVISION,2,2,Planned ROW Work,Subways Maintenance,19
2025-03-01,A DIVISION,2,2,Planned ROW Work,Work Equipment,0
2025-03-01,A DIVISION,2,2,Police & Medical,Persons on Roadbed,2
2025-03-01,A DIVISION,2,2,Police & Medical,"Public Conduct, Crime, Police Response",55
2025-03-01,A DIVISION,2,2,Police & Medical,Sick/Injured Customer,9
2025-03-01,A DIVISION,3,1,,,0
2025-03-01,A DIVISION,3,1,Crew Availability,Crew Availability,7
2025-03-01,A DIVISION,3,1,External Factors,External Agency or Utility,0
2025-03-01,A DIVISION,3,1,External Factors,External Debris on Roadbed,0
2025-03-01,A DIVISION,3,1,External Factors,Inclement Weather,0
2025-03-01,A DIVISION,3,1,Infrastructure & Equipment,Braking,2
2025-03-01,A DIVISION,3,1,Infrastructure & Equipment,Door-Related,2
2025-03-01,A DIVISION,3,1,Infrastructure & Equipment,"Fire, Smoke, Debris",2
2025-03-01,A DIVISION,3,1,Infrastructure & Equipment,Other - CE,2
2025-03-01,A DIVISION,3,1,Infrastructure & Equipment,Other - Sig,8
2025-03-01,A DIVISION,3,1,Infrastructure & Equipment,Other Infrastructure,1
2025-03-01,A DIVISION,3,1,Infrastructure & Equipment,Other Internal Disruptions,0
2025-03-01,A DIVISION,3,1,Infrastructure & Equipment,Propulsion,2
2025-03-01,A DIVISION,3,1,Infrastructure & Equipment,Rail and Roadbed,8
2025-03-01,A DIVISION,3,1,Infrastructure & Equipment,Service Delivery,10
2025-03-01,A DIVISION,3,1,Infrastructure & Equipment,Signal Modernization Capital Project,0
2025-03-01,A DIVISION,3,1,Infrastructure & Equipment,Train Brake Activation - Cause Unknown,0
2025-03-01,A DIVISION,3,1,Operating Conditions,Other Operating Environment,20
2025-03-01,A DIVISION,3,1,Operating Conditions,Service Management,0
2025-03-01,A DIVISION,3,1,Planned ROW Work,Capital Work - Other Planned ROW,7
2025-03-01,A DIVISION,3,1,Planned ROW Work,Insufficient Supplement Schedule,0
2025-03-01,A DIVISION,3,1,Planned ROW Work,Other Planned ROW Work,0
2025-03-01,A DIVISION,3,1,Planned ROW Work,Subways Maintenance,20
2025-03-01,A DIVISION,3,1,Planned ROW Work,Work Equipment,4
2025-03-01,A DIVISION,3,1,Police & Medical,Persons on Roadbed,2
2025-03-01,A DIVISION,3,1,Police & Medical,"Public Conduct, Crime, Police Response",54
2025-03-01,A DIVISION,3,1,Police & Medical,Sick/Injured Customer,8
2025-03-01,A DIVISION,3,2,,,0
2025-03-01,A DIVISION,3,2,Crew Availability,Crew Availability,6
2025-03-01,A DIVISION,3,2,External Factors,External Agency or Utility,0
2025-03-01,A DIVISION,3,2,External Factors,External Debris on Roadbed,2
2025-03-01,A DIVISION,3,2,External Factors,Inclement Weather,0
2025-03-01,A DIVISION,3,2,Infrastructure & Equipment,Braking,0
2025-03-01,A DIVISION,3,2,Infrastructure & Equipment,Door-Related,0
2025-03-01,A DIVISION,3,2,Infrastructure & Equipment,"Fire, Smoke, Debris",0
2025-03-01,A DIVISION,3,2,Infrastructure & Equipment,Other - CE,0
2025-03-01,A DIVISION,3,2,Infrastructure & Equipment,Other - Sig,1
2025-03-01,A DIVISION,3,2,Infrastructure & Equipment,Other Infrastructure,1
2025-03-01,A DIVISION,3,2,Infrastructure & Equipment,Other Internal Disruptions,0
2025-03-01,A DIVISION,3,2,Infrastructure & Equipment,Propulsion,0
2025-03-01,A DIVISION,3,2,Infrastructure & Equipment,Rail and Roadbed,0
2025-03-01,A DIVISION,3,2,Infrastructure & Equipment,Service Delivery,5
2025-03-01,A DIVISION,3,2,Infrastructure & Equipment,Signal Modernization Capital Project,0
2025-03-01,A DIVISION,3,2,Infrastructure & Equipment,Train Brake Activation - Cause Unknown,0
2025-03-01,A DIVISION,3,2,Operating Conditions,Other Operating Environment,13
2025-03-01,A DIVISION,3,2,Operating Conditions,Service Management,0
2025-03-01,A DIVISION,3,2,Planned ROW Work,Capital Work - Other Planned ROW,0
2025-03-01,A DIVISION,3,2,Planned ROW Work,Insufficient Supplement Schedule,0
2025-03-01,A DIVISION,3,2,Planned ROW Work,Other Planned ROW Work,0
2025-03-01,A DIVISION,3,2,Planned ROW Work,Subways Maintenance,23
2025-03-01,A DIVISION,3,2,Planned ROW Work,Work Equipment,0
2025-03-01,A DIVISION,3,2,Police & Medical,Persons on Roadbed,0
2025-03-01,A DIVISION,3,2,Police & Medical,"Public Conduct, Crime, Police Response",26
2025-03-01,A DIVISION,3,2,Police & Medical,Sick/Injured Customer,3
2025-03-01,A DIVISION,4,1,,,0
2025-03-01,A DIVISION,4,1,Crew Availability,Crew Availability,26
2025-03-01,A DIVISION,4,1,External Factors,External Agency or Utility,0
2025-03-01,A DIVISION,4,1,External Factors,External Debris on Roadbed,0
2025-03-01,A DIVISION,4,1,External Factors,Inclement Weather,0
2025-03-01,A DIVISION,4,1,Infrastructure & Equipment,Braking,2
2025-03-01,A DIVISION,4,1,Infrastructure & Equipment,Door-Related,1
2025-03-01,A DIVISION,4,1,Infrastructure & Equipment,"Fire, Smoke, Debris",2
2025-03-01,A DIVISION,4,1,Infrastructure & Equipment,Other - CE,4
2025-03-01,A DIVISION,4,1,Infrastructure & Equipment,Other - Sig,18
2025-03-01,A DIVISION,4,1,Infrastructure & Equipment,Other Infrastructure,3
2025-03-01,A DIVISION,4,1,Infrastructure & Equipment,Other Internal Disruptions,3
2025-03-01,A DIVISION,4,1,Infrastructure & Equipment,Propulsion,2
2025-03-01,A DIVISION,4,1,Infrastructure & Equipment,Rail and Roadbed,12
2025-03-01,A DIVISION,4,1,Infrastructure & Equipment,Service Delivery,7
2025-03-01,A DIVISION,4,1,Infrastructure & Equipment,Signal Modernization Capital Project,0
2025-03-01,A DIVISION,4,1,Infrastructure & Equipment,Train Brake Activation - Cause Unknown,0
2025-03-01,A DIVISION,4,1,Operating Conditions,Other Operating Environment,12
2025-03-01,A DIVISION,4,1,Operating Conditions,Service Management,0
2025-03-01,A DIVISION,4,1,Planned ROW Work,Capital Work - Other Planned ROW,3
2025-03-01,A DIVISION,4,1,Planned ROW Work,Insufficient Supplement Schedule,0
2025-03-01,A DIVISION,4,1,Planned ROW Work,Other Planned ROW Work,0
2025-03-01,A DIVISION,4,1,Planned ROW Work,Subways Maintenance,34
2025-03-01,A DIVISION,4,1,Planned ROW Work,Work Equipment,7
2025-03-01,A DIVISION,4,1,Police & Medical,Persons on Roadbed,5
2025-03-01,A DIVISION,4,1,Police & Medical,"Public Conduct, Crime, Police Response",75
2025-03-01,A DIVISION,4,1,Police & Medical,Sick/Injured Customer,18
2025-03-01,A DIVISION,4,2,,,0
2025-03-01,A DIVISION,4,2,Crew Availability,Crew Availability,4
2025-03-01,A DIVISION,4,2,External Factors,External Agency or Utility,0
2025-03-01,A DIVISION,4,2,External Factors,External Debris on Roadbed,0
2025-03-01,A DIVISION,4,2,External Factors,Inclement Weather,0
2025-03-01,A DIVISION,4,2,Infrastructure & Equipment,Braking,1
2025-03-01,A DIVISION,4,2,Infrastructure & Equipment,Door-Related,2
2025-03-01,A DIVISION,4,2,Infrastructure & Equipment,"Fire, Smoke, Debris",1
2025-03-01,A DIVISION,4,2,Infrastructure & Equipment,Other - CE,2
2025-03-01,A DIVISION,4,2,Infrastructure & Equipment,Other - Sig,3
2025-03-01,A DIVISION,4,2,Infrastructure & Equipment,Other Infrastructure,1
2025-03-01,A DIVISION,4,2,Infrastructure & Equipment,Other Internal Disruptions,0
2025-03-01,A DIVISION,4,2,Infrastructure & Equipment,Propulsion,0
2025-03-01,A DIVISION,4,2,Infrastructure & Equipment,Rail and Roadbed,2
2025-03-01,A DIVISION,4,2,Infrastructure & Equipment,Service Delivery,15
2025-03-01,A DIVISION,4,2,Infrastructure & Equipment,Signal Modernization Capital Project,0
2025-03-01,A DIVISION,4,2,Infrastructure & Equipment,Train Brake Activation - Cause Unknown,3
2025-03-01,A DIVISION,4,2,Operating Conditions,Other Operating Environment,28
2025-03-01,A DIVISION,4,2,Operating Conditions,Service Management,0
2025-03-01,A DIVISION,4,2,Planned ROW Work,Capital Work - Other Planned ROW,1
2025-03-01,A DIVISION,4,2,Planned ROW Work,Insufficient Supplement Schedule,0
2025-03-01,A DIVISION,4,2,Planned ROW Work,Other Planned ROW Work,0
2025-03-01,A DIVISION,4,2,Planned ROW Work,Subways Maintenance,8
2025-03-01,A DIVISION,4,2,Planned ROW Work,Work Equipment,4
2025-03-01,A DIVISION,4,2,Police & Medical,Persons on Roadbed,1
2025-03-01,A DIVISION,4,2,Police & Medical,"Public Conduct, Crime, Police Response",35
2025-03-01,A DIVISION,4,2,Police & Medical,Sick/Injured Customer,3
2025-03-01,A DIVISION,5,1,,,0
2025-03-01,A DIVISION,5,1,Crew Availability,Crew Availability,13
2025-03-01,A DIVISION,5,1,External Factors,External Agency or Utility,0
2025-03-01,A DIVISION,5,1,External Factors,External Debris on Roadbed,0
2025-03-01,A DIVISION,5,1,External Factors,Inclement Weather,0
2025-03-01,A DIVISION,5,1,Infrastructure & Equipment,Braking,0
2025-03-01,A DIVISION,5,1,Infrastructure & Equipment,Door-Related,0
2025-03-01,A DIVISION,5,1,Infrastructure & Equipment,"Fire, Smoke, Debris",2
2025-03-01,A DIVISION,5,1,Infrastructure & Equipment,Other - CE,2
2025-03-01,A DIVISION,5,1,Infrastructure & Equipment,Other - Sig,12
2025-03-01,A DIVISION,5,1,Infrastructure & Equipment,Other Infrastructure,3
2025-03-01,A DIVISION,5,1,Infrastructure & Equipment,Other Internal Disruptions,1
2025-03-01,A DIVISION,5,1,Infrastructure & Equipment,Propulsion,5
2025-03-01,A DIVISION,5,1,Infrastructure & Equipment,Rail and Roadbed,1
2025-03-01,A DIVISION,5,1,Infrastructure & Equipment,Service Delivery,12
2025-03-01,A DIVISION,5,1,Infrastructure & Equipment,Signal Modernization Capital Project,0
2025-03-01,A DIVISION,5,1,Infrastructure & Equipment,Train Brake Activation - Cause Unknown,1
2025-03-01,A DIVISION,5,1,Operating Conditions,Other Operating Environment,42
2025-03-01,A DIVISION,5,1,Operating Conditions,Service Management,0
2025-03-01,A DIVISION,5,1,Planned ROW Work,Capital Work - Other Planned ROW,2
2025-03-01,A DIVISION,5,1,Planned ROW Work,Insufficient Supplement Schedule,0
2025-03-01,A DIVISION,5,1,Planned ROW Work,Other Planned ROW Work,0
2025-03-01,A DIVISION,5,1,Planned ROW Work,Subways Maintenance,13
2025-03-01,A DIVISION,5,1,Planned ROW Work,Work Equipment,6
2025-03-01,A DIVISION,5,1,Police & Medical,Persons on Roadbed,4
2025-03-01,A DIVISION,5,1,Police & Medical,"Public Conduct, Crime, Police Response",85
2025-03-01,A DIVISION,5,1,Police & Medical,Sick/Injured Customer,6
2025-03-01,A DIVISION,5,2,,,0
2025-03-01,A DIVISION,5,2,Crew Availability,Crew Availability,4
2025-03-01,A DIVISION,5,2,External Factors,External Agency or Utility,0
2025-03-01,A DIVISION,5,2,External Factors,External Debris on Roadbed,0
2025-03-01,A DIVISION,5,2,External Factors,Inclement Weather,0
2025-03-01,A DIVISION,5,2,Infrastructure & Equipment,Braking,0
2025-03-01,A DIVISION,5,2,Infrastructure & Equipment,Door-Related,1
2025-03-01,A DIVISION,5,2,Infrastructure & Equipment,"Fire, Smoke, Debris",0
2025-03-01,A DIVISION,5,2,Infrastructure & Equipment,Other - CE,0
2025-03-01,A DIVISION,5,2,Infrastructure & Equipment,Other - Sig,2
2025-03-01,A DIVISION,5,2,Infrastructure & Equipment,Other Infrastructure,0
2025-03-01,A DIVISION,5,2,Infrastructure & Equipment,Other Internal Disruptions,0
2025-03-01,A DIVISION,5,2,Infrastructure & Equipment,Propulsion,0
2025-03-01,A DIVISION,5,2,Infrastructure & Equipment,Rail and Roadbed,1
2025-03-01,A DIVISION,5,2,Infrastructure & Equipment,Service Delivery,6
2025-03-01,A DIVISION,5,2,Infrastructure & Equipment,Signal Modernization Capital Project,0
2025-03-01,A DIVISION,5,2,Infrastructure & Equipment,Train Brake Activation - Cause Unknown,1
2025-03-01,A DIVISION,5,2,Operating Conditions,Other Operating Environment,24
2025-03-01,A DIVISION,5,2,Operating Conditions,Service Management,0
2025-03-01,A DIVISION,5,2,Planned ROW Work,Capital Work - Other Planned ROW,1
2025-03-01,A DIVISION,5,2,Planned ROW Work,Insufficient Supplement Schedule,0
2025-03-01,A DIVISION,5,2,Planned ROW Work,Other Planned ROW Work,0
2025-03-01,A DIVISION,5,2,Planned ROW Work,Subways Maintenance,7
2025-03-01,A DIVISION,5,2,Planned ROW Work,Work Equipment,0
2025-03-01,A DIVISION,5,2,Police & Medical,Persons on Roadbed,0
2025-03-01,A DIVISION,5,2,Police & Medical,"Public Conduct, Crime, Police Response",28
2025-03-01,A DIVISION,5,2,Police & Medical,Sick/Injured Customer,2
2025-03-01,A DIVISION,6,1,,,0
2025-03-01,A DIVISION,6,1,Crew Availability,Crew Availability,21
2025-03-01,A DIVISION,6,1,External Factors,External Agency or Utility,0
2025-03-01,A DIVISION,6,1,External Factors,External Debris on Roadbed,1
2025-03-01,A DIVISION,6,1,External Factors,Inclement Weather,0
2025-03-01,A DIVISION,6,1,Infrastructure & Equipment,Braking,4
2025-03-01,A DIVISION,6,1,Infrastructure & Equipment,Door-Related,10
2025-03-01,A DIVISION,6,1,Infrastructure & Equipment,"Fire, Smoke, Debris",5
2025-03-01,A DIVISION,6,1,Infrastructure & Equipment,Other - CE,5
2025-03-01,A DIVISION,6,1,Infrastructure & Equipment,Other - Sig,14
2025-03-01,A DIVISION,6,1,Infrastructure & Equipment,Other Infrastructure,5
2025-03-01,A DIVISION,6,1,Infrastructure & Equipment,Other Internal Disruptions,5
2025-03-01,A DIVISION,6,1,Infrastructure & Equipment,Propulsion,3
2025-03-01,A DIVISION,6,1,Infrastructure & Equipment,Rail and Roadbed,5
2025-03-01,A DIVISION,6,1,Infrastructure & Equipment,Service Delivery,15
2025-03-01,A DIVISION,6,1,Infrastructure & Equipment,Signal Modernization Capital Project,0
2025-03-01,A DIVISION,6,1,Infrastructure & Equipment,Train Brake Activation - Cause Unknown,2
2025-03-01,A DIVISION,6,1,Operating Conditions,Other Operating Environment,56
2025-03-01,A DIVISION,6,1,Operating Conditions,Service Management,21
2025-03-01,A DIVISION,6,1,Planned ROW Work,Capital Work - Other Planned ROW,5
2025-03-01,A DIVISION,6,1,Planned ROW Work,Insufficient Supplement Schedule,0
2025-03-01,A DIVISION,6,1,Planned ROW Work,Other Planned ROW Work,0
2025-03-01,A DIVISION,6,1,Planned ROW Work,Subways Maintenance,43
2025-03-01,A DIVISION,6,1,Planned ROW Work,Work Equipment,14
2025-03-01,A DIVISION,6,1,Police & Medical,Persons on Roadbed,10
2025-03-01,A DIVISION,6,1,Police & Medical,"Public Conduct, Crime, Police Response",111
2025-03-01,A DIVISION,6,1,Police & Medical,Sick/Injured Customer,19
2025-03-01,A DIVISION,6,2,,,0
2025-03-01,A DIVISION,6,2,Crew Availability,Crew Availability,3
2025-03-01,A DIVISION,6,2,External Factors,External Agency or Utility,0
2025-03-01,A DIVISION,6,2,External Factors,External Debris on Roadbed,1
2025-03-01,A DIVISION,6,2,External Factors,Inclement Weather,0
2025-03-01,A DIVISION,6,2,Infrastructure & Equipment,Braking,4
2025-03-01,A DIVISION,6,2,Infrastructure & Equipment,Door-Related,1
2025-03-01,A DIVISION,6,2,Infrastructure & Equipment,"Fire, Smoke, Debris",1
2025-03-01,A DIVISION,6,2,Infrastructure & Equipment,Other - CE,2
2025-03-01,A DIVISION,6,2,Infrastructure & Equipment,Other - Sig,3
2025-03-01,A DIVISION,6,2,Infrastructure & Equipment,Other Infrastructure,2
2025-03-01,A DIVISION,6,2,Infrastructure & Equipment,Other Internal Disruptions,4
2025-03-01,A DIVISION,6,2,Infrastructure & Equipment,Propulsion,1
2025-03-01,A DIVISION,6,2,Infrastructure & Equipment,Rail and Roadbed,3
2025-03-01,A DIVISION,6,2,Infrastructure & Equipment,Service Delivery,7
2025-03-01,A DIVISION,6,2,Infrastructure & Equipment,Signal Modernization Capital Project,0
2025-03-01,A DIVISION,6,2,Infrastructure & Equipment,Train Brake Activation - Cause Unknown,0
2025-03-01,A DIVISION,6,2,Operating Conditions,Other Operating Environment,10
2025-03-01,A DIVISION,6,2,Operating Conditions,Service Management,0
2025-03-01,A DIVISION,6,2,Planned ROW Work,Capital Work - Other Planned ROW,8
2025-03-01,A DIVISION,6,2,Planned ROW Work,Insufficient Supplement Schedule,0
2025-03-01,A DIVISION,6,2,Planned ROW Work,Other Planned ROW Work,0
2025-03-01,A DIVISION,6,2,Planned ROW Work,Subways Maintenance,9
2025-03-01,A DIVISION,6,2,Planned ROW Work,Work Equipment,2
2025-03-01,A DIVISION,6,2,Police & Medical,Persons on Roadbed,1
2025-03-01,A DIVISION,6,2,Police & Medical,"Public Conduct, Crime, Police Response",24
2025-03-01,A DIVISION,6,2,Police & Medical,Sick/Injured Customer,5
2025-03-01,A DIVISION,7,1,,,0
2025-03-01,A DIVISION,7,1,Crew Availability,Crew Availability,25
2025-03-01,A DIVISION,7,1,External Factors,External Agency or Utility,0
2025-03-01,A DIVISION,7,1,External Factors,External Debris on Roadbed,0
2025-03-01,A DIVISION,7,1,External Factors,Inclement Weather,1
2025-03-01,A DIVISION,7,1,Infrastructure & Equipment,Braking,2
2025-03-01,A DIVISION,7,1,Infrastructure & Equipment,Door-Related,1
2025-03-01,A DIVISION,7,1,Infrastructure & Equipment,"Fire, Smoke, Debris",2
2025-03-01,A DIVISION,7,1,Infrastructure & Equipment,Other - CE,7
2025-03-01,A DIVISION,7,1,Infrastructure & Equipment,Other - Sig,6
2025-03-01,A DIVISION,7,1,Infrastructure & Equipment,Other Infrastructure,9
2025-03-01,A DIVISION,7,1,Infrastructure & Equipment,Other Internal Disruptions,4
2025-03-01,A DIVISION,7,1,Infrastructure & Equipment,Propulsion,1
2025-03-01,A DIVISION,7,1,Infrastructure & Equipment,Rail and Roadbed,2
2025-03-01,A DIVISION,7,1,Infrastructure & Equipment,Service Delivery,10
2025-03-01,A DIVISION,7,1,Infrastructure & Equipment,Signal Modernization Capital Project,1
2025-03-01,A DIVISION,7,1,Infrastructure & Equipment,Train Brake Activation - Cause Unknown,2
2025-03-01,A DIVISION,7,1,Operating Conditions,Other Operating Environment,19
2025-03-01,A DIVISION,7,1,Operating Conditions,Service Management,0
2025-03-01,A DIVISION,7,1,Planned ROW Work,Capital Work - Other Planned ROW,2
